Date,Close
02/10/2017,12.71000004
03/10/2017,13.42000008
04/10/2017,13.31000042
05/10/2017,13.34000015
06/10/2017,13.22999954
09/10/2017,13.47000027
10/10/2017,13.69999981
11/10/2017,13.88000011
12/10/2017,14.19999981
13/10/2017,14.22000027
16/10/2017,14.26000023
17/10/2017,14.15999985
18/10/2017,14.06999969
19/10/2017,13.94999981
20/10/2017,13.81000042
23/10/2017,14.10000038
24/10/2017,14.25
25/10/2017,12.32999992
26/10/2017,12.01000023
27/10/2017,11.84000015
30/10/2017,10.89000034
31/10/2017,10.98999977
01/11/2017,10.80000019
02/11/2017,10.85000038
03/11/2017,11.11999989
06/11/2017,11.93000031
07/11/2017,12.05000019
08/11/2017,11.71000004
09/11/2017,11.11999989
10/11/2017,11.26000023
13/11/2017,11.09000015
14/11/2017,11.11999989
15/11/2017,11.06999969
16/11/2017,11.25
17/11/2017,11.38000011
20/11/2017,11.34000015
21/11/2017,11.39999962
22/11/2017,11.36999989
24/11/2017,11.38000011
27/11/2017,11.55000019
28/11/2017,11.17000008
29/11/2017,10.82999992
30/11/2017,10.89000034
01/12/2017,10.72999954
04/12/2017,10.02999973
05/12/2017,9.909999847
06/12/2017,10
07/12/2017,10.03999996
08/12/2017,9.93999958
11/12/2017,10.15999985
12/12/2017,9.899999619
13/12/2017,10.10999966
14/12/2017,10.13000011
15/12/2017,10.28999996
18/12/2017,10.97999954
19/12/2017,10.94999981
20/12/2017,10.97999954
21/12/2017,10.89000034
22/12/2017,10.53999996
26/12/2017,10.46000004
27/12/2017,10.52999973
28/12/2017,10.55000019
29/12/2017,10.27999973
02/01/2018,10.97999954
03/01/2018,11.55000019
04/01/2018,12.11999989
05/01/2018,11.88000011
08/01/2018,12.27999973
09/01/2018,11.81999969
10/01/2018,11.96000004
11/01/2018,12.14000034
12/01/2018,12.02000046
16/01/2018,11.90999985
17/01/2018,12.18000031
18/01/2018,12.47000027
19/01/2018,12.59000015
22/01/2018,12.64999962
23/01/2018,12.93999958
24/01/2018,12.71000004
25/01/2018,12.40999985
26/01/2018,12.94999981
29/01/2018,13.31999969
30/01/2018,12.86999989
31/01/2018,13.73999977
01/02/2018,13.25
02/02/2018,12.44999981
05/02/2018,11.56999969
06/02/2018,11.64999962
07/02/2018,11.60000038
08/02/2018,11.22000027
09/02/2018,11.31000042
12/02/2018,11.68000031
13/02/2018,11.77999973
14/02/2018,12.19999981
15/02/2018,12.18999958
16/02/2018,11.81999969
20/02/2018,12.02000046
21/02/2018,11.72000027
22/02/2018,11.84000015
23/02/2018,12.06999969
26/02/2018,12.42000008
27/02/2018,12.52999973
28/02/2018,12.10999966
01/03/2018,11.89999962
02/03/2018,11.81000042
05/03/2018,11.90999985
06/03/2018,11.76000023
07/03/2018,12.23999977
08/03/2018,11.97000027
09/03/2018,11.69999981
12/03/2018,11.52000046
13/03/2018,11.64000034
14/03/2018,11.35999966
15/03/2018,11.46000004
16/03/2018,11.47000027
19/03/2018,11.43000031
20/03/2018,11.10999966
21/03/2018,11.26000023
22/03/2018,10.90999985
23/03/2018,10.63000011
26/03/2018,10.43999958
27/03/2018,10
28/03/2018,9.81000042
29/03/2018,10.05000019
02/04/2018,9.529999733
03/04/2018,9.550000191
04/04/2018,9.770000458
05/04/2018,10.02000046
06/04/2018,9.609999657
09/04/2018,9.529999733
10/04/2018,9.979999542
11/04/2018,9.819999695
12/04/2018,10.07999992
13/04/2018,9.930000305
16/04/2018,10.09000015
17/04/2018,10.52000046
18/04/2018,10.35999966
19/04/2018,10.10999966
20/04/2018,9.989999771
23/04/2018,10.03999996
24/04/2018,10.09000015
25/04/2018,9.710000038
26/04/2018,11.03999996
27/04/2018,11.10999966
30/04/2018,10.88000011
01/05/2018,11.13000011
02/05/2018,10.97000027
03/05/2018,10.93000031
04/05/2018,11.27999973
07/05/2018,11.59000015
08/05/2018,11.60999966
09/05/2018,11.94999981
10/05/2018,12.13000011
11/05/2018,11.94999981
14/05/2018,12.22999954
15/05/2018,12.44999981
16/05/2018,12.81999969
17/05/2018,12.81999969
18/05/2018,13
21/05/2018,12.98999977
22/05/2018,12.97999954
23/05/2018,13.10000038
24/05/2018,13.40999985
25/05/2018,13.53999996
29/05/2018,13.35999966
30/05/2018,13.81999969
31/05/2018,13.72999954
01/06/2018,14.39999962
04/06/2018,14.85000038
05/06/2018,14.85000038
06/06/2018,15.67000008
07/06/2018,14.89000034
08/06/2018,15.25
11/06/2018,15.72999954
12/06/2018,15.85000038
13/06/2018,16.31999969
14/06/2018,16.25
15/06/2018,16.34000015
18/06/2018,17.11000061
19/06/2018,16.69000053
20/06/2018,16.52000046
21/06/2018,15.64999962
22/06/2018,15.80000019
25/06/2018,15.10999966
26/06/2018,15.5
27/06/2018,14.97000027
28/06/2018,15.31000042
29/06/2018,14.98999977
02/07/2018,15.15999985
03/07/2018,15
05/07/2018,15.5
06/07/2018,16.36000061
09/07/2018,16.61000061
10/07/2018,16.54999924
11/07/2018,16.27000046
12/07/2018,16.55999947
13/07/2018,16.27000046
16/07/2018,16.57999992
17/07/2018,16.87000084
18/07/2018,16.85000038
19/07/2018,16.70999908
20/07/2018,16.5
23/07/2018,16.65999985
24/07/2018,16.19000053
25/07/2018,16.04999924
26/07/2018,18.35000038
27/07/2018,18.94000053
30/07/2018,19.42000008
31/07/2018,18.32999992
01/08/2018,18.47999954
02/08/2018,18.79000092
03/08/2018,18.48999977
06/08/2018,19.43000031
07/08/2018,19.55999947
08/08/2018,19.57999992
09/08/2018,19.10000038
10/08/2018,19.05999947
13/08/2018,19.72999954
14/08/2018,20.02000046
15/08/2018,19.70000076
16/08/2018,19.32999992
17/08/2018,19.77000046
20/08/2018,19.97999954
21/08/2018,20.39999962
22/08/2018,20.89999962
23/08/2018,22.29000092
24/08/2018,23.97999954
27/08/2018,25.26000023
28/08/2018,25.04999924
29/08/2018,25.20000076
30/08/2018,24.88999939
31/08/2018,25.17000008
04/09/2018,28.05999947
05/09/2018,28.51000023
06/09/2018,27.84000015
07/09/2018,27.37999916
10/09/2018,29.88999939
11/09/2018,30.10000038
12/09/2018,32.20999908
13/09/2018,30.47999954
14/09/2018,32.72000122
17/09/2018,32.43000031
18/09/2018,31.93000031
19/09/2018,31.20999908
20/09/2018,31.18000031
21/09/2018,31.02000046
24/09/2018,32.61000061
25/09/2018,32.56999969
26/09/2018,32.18999863
27/09/2018,32.59000015
28/09/2018,30.88999939
01/10/2018,31.42000008
02/10/2018,29.02000046
03/10/2018,28.43000031
04/10/2018,27.78000069
05/10/2018,27.35000038
08/10/2018,26.45999908
09/10/2018,27.23999977
10/10/2018,25
11/10/2018,25.29999924
12/10/2018,26.34000015
15/10/2018,26.26000023
16/10/2018,28.18000031
17/10/2018,27.29999924
18/10/2018,26.62000084
19/10/2018,23.65999985
22/10/2018,25.03000069
23/10/2018,25.09000015
24/10/2018,22.79000092
25/10/2018,19.27000046
26/10/2018,17.62999916
29/10/2018,16.85000038
30/10/2018,17.20000076
31/10/2018,18.20999908
01/11/2018,20.21999931
02/11/2018,20.22999954
05/11/2018,19.89999962
06/11/2018,20.68000031
07/11/2018,21.84000015
08/11/2018,21.20000076
09/11/2018,21.03000069
12/11/2018,19.03000069
13/11/2018,19.61000061
14/11/2018,20.80999947
15/11/2018,21.48999977
16/11/2018,20.65999985
19/11/2018,19.11000061
20/11/2018,19.20999908
21/11/2018,18.72999954
23/11/2018,19.37999916
26/11/2018,20.07999992
27/11/2018,21.04999924
28/11/2018,21.34000015
29/11/2018,21.43000031
30/11/2018,21.29999924
03/12/2018,23.70999908
04/12/2018,21.12000084
06/12/2018,21.29999924
07/12/2018,19.45999908
10/12/2018,19.98999977
11/12/2018,19.97999954
12/12/2018,20.47999954
13/12/2018,19.86000061
14/12/2018,19.89999962
17/12/2018,18.82999992
18/12/2018,19.5
19/12/2018,18.15999985
20/12/2018,17.94000053
21/12/2018,16.93000031
24/12/2018,16.64999962
26/12/2018,17.89999962
27/12/2018,17.48999977
28/12/2018,17.81999969
31/12/2018,18.45999908
02/01/2019,18.82999992
03/01/2019,17.04999924
04/01/2019,19
07/01/2019,20.56999969
08/01/2019,20.75
09/01/2019,20.19000053
10/01/2019,19.73999977
11/01/2019,20.27000046
14/01/2019,20.22999954
15/01/2019,20.37999916
16/01/2019,19.72999954
17/01/2019,20.25
18/01/2019,20.77000046
22/01/2019,19.76000023
23/01/2019,19.79999924
24/01/2019,20.85000038
25/01/2019,21.93000031
28/01/2019,20.18000031
29/01/2019,19.25
30/01/2019,23.09000015
31/01/2019,24.40999985
01/02/2019,24.51000023
04/02/2019,24.12999916
05/02/2019,23.30999947
06/02/2019,23.26000023
07/02/2019,22.67000008
08/02/2019,23.04999924
11/02/2019,22.95999908
12/02/2019,22.81999969
13/02/2019,22.85000038
14/02/2019,23.12999916
15/02/2019,23.68000031
19/02/2019,23.95000076
20/02/2019,23.95000076
21/02/2019,23.92000008
22/02/2019,24.36000061
25/02/2019,24.70999908
26/02/2019,24.20999908
27/02/2019,23.47999954
28/02/2019,23.53000069
01/03/2019,23.68000031
04/03/2019,23.37000084
05/03/2019,23.5
06/03/2019,22.40999985
07/03/2019,22.07999992
08/03/2019,22.01000023
11/03/2019,22.95999908
12/03/2019,23.48999977
13/03/2019,23.37999916
14/03/2019,22.81999969
15/03/2019,23.29000092
18/03/2019,23.25
19/03/2019,26
20/03/2019,25.70000076
21/03/2019,27.88999939
22/03/2019,26.37000084
25/03/2019,25.96999931
26/03/2019,25.69000053
27/03/2019,24.88999939
28/03/2019,25.05999947
29/03/2019,25.52000046
01/04/2019,26.36000061
02/04/2019,26.75
03/04/2019,29.02000046
04/04/2019,29.09000015
05/04/2019,28.97999954
08/04/2019,28.53000069
09/04/2019,27.23999977
10/04/2019,27.82999992
11/04/2019,27.79000092
12/04/2019,27.85000038
15/04/2019,27.32999992
16/04/2019,27.93000031
17/04/2019,27.48999977
18/04/2019,27.68000031
22/04/2019,28.18000031
23/04/2019,27.96999931
24/04/2019,28.45999908
25/04/2019,27.65999985
26/04/2019,27.87999916
